Project Name,Address,Area (sqm),Type of Area,Transacted Price ($),Unit Price ($ psm),Unit Price ($ psf),Contract Date,Property Type,Tenure,Type of Sale,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
SIM LIM SQUARE,1 Rochor Canal Road  #B1-04 ,35,Strata,1200000,34286,3185,15-FEB-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
ALEXANDRA CENTRAL,321 Alexandra Road  #02-36 ,15,Strata,904000,60267,5599,15-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-15 ,46,Strata,2575000,55978,5201,15-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #01-14 ,55,Strata,4263000,77509,7201,15-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #01-02 ,60,Strata,4392000,73200,6800,15-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-26 ,31,Strata,1802000,58129,5400,15-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-23 ,17,Strata,823000,48412,4498,15-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #03-18 ,29,Strata,1373000,47345,4398,15-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-41/42/45 ,43,Strata,3337000,77605,7210,15-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
GOLDEN MILE TOWER,6001 Beach Road  #01-64 ,26,Strata,340000,13077,1215,15-FEB-2013,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
ALEXANDRA CENTRAL,321 Alexandra Road  #03-06 ,21,Strata,995000,47381,4402,15-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-22 ,61,Strata,3414000,55967,5199,15-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #03-13 ,54,Strata,2383000,44130,4100,15-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #03-05 ,21,Strata,995000,47381,4402,15-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-27 ,64,Strata,2962000,46281,4300,15-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-10 ,51,Strata,2964000,58118,5399,15-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #01-12 ,87,Strata,5338000,61356,5700,15-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #03-34 ,15,Strata,710000,47333,4397,15-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
HIGH STREET CENTRE,1 North Bridge Road  #02-35 ,45,Strata,581256,12917,1200,15-FEB-2013,Retail,99 Yrs From 02/06/1969,Resale,06,17,179094,Central Region,Downtown Core
ALEXANDRA CENTRAL,321 Alexandra Road  #02-20 ,43,Strata,2314000,53814,4999,14-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #03-03 ,22,Strata,1042000,47364,4400,14-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-33 ,18,Strata,1085000,60278,5600,14-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #03-35 ,15,Strata,710000,47333,4397,14-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #03-01 ,116,Strata,5244000,45207,4200,14-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-21 ,54,Strata,2906000,53815,5000,14-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-37 ,16,Strata,964000,60250,5597,14-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #03-33 ,15,Strata,694000,46267,4298,14-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #01-24 ,15,Strata,1259000,83933,7798,14-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #01-26 ,28,Strata,2110000,75357,7001,14-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #01-27 ,27,Strata,2034000,75333,6999,14-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #03-29 ,15,Strata,710000,47333,4397,14-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-30 ,66,Strata,3836000,58121,5400,14-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-02 ,23,Strata,1386000,60261,5598,14-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-08 ,21,Strata,1277000,60810,5649,14-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #01-11 ,36,Strata,2519000,69972,6501,14-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-09 ,21,Strata,1243000,59190,5499,14-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
PENINSULA EXCELSIOR HOTEL,5 Coleman Street  #02-16 ,45,Strata,850000,18889,1755,14-FEB-2013,Retail,99 Yrs From 17/08/1979,Resale,06,17,179805,Central Region,Downtown Core
SUNSHINE PLAZA,91 Bencoolen Street  #01-27 ,25,Strata,890000,35600,3307,14-FEB-2013,Retail,99 Yrs From 19/03/1997,Resale,07,18,189652,Central Region,Rochor
ALEXANDRA CENTRAL,321 Alexandra Road  #01-05 ,79,Strata,5782000,73190,6800,14-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-29 ,82,Strata,4766000,58122,5400,14-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-44 ,17,Strata,1061000,62412,5798,14-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
BEAUTY WORLD CENTRE,144 Upper Bukit Timah Road  #B1-17 ,44,Strata,1025100,23298,2164,14-FEB-2013,Retail,99 Yrs From 18/09/1979,Resale,21,58,588177,Central Region,Bukit Timah
ALEXANDRA CENTRAL,321 Alexandra Road  #03-38 ,22,Strata,1113000,50591,4700,14-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
HIGH STREET CENTRE,1 North Bridge Road  #01-01 ,25,Strata,485000,19400,1802,13-FEB-2013,Retail,99 Yrs From 02/06/1969,Resale,06,17,179094,Central Region,Downtown Core
ALEXANDRA CENTRAL,321 Alexandra Road  #02-34 ,15,Strata,904000,60267,5599,13-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-17 ,55,Strata,2368000,43055,4000,13-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
PEOPLE'S PARK COMPLEX,1 Park Road  #02-40 ,22,Strata,1600000,72727,6757,13-FEB-2013,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
ALEXANDRA CENTRAL,321 Alexandra Road  #02-05 ,21,Strata,1266000,60286,5601,08-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #01-25 ,26,Strata,2015000,77500,7200,08-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #01-03 ,32,Strata,2411000,75344,7000,08-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-46 ,29,Strata,1748000,60276,5600,08-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
SIM LIM SQUARE,1 Rochor Canal Road  #B1-03 ,35,Strata,1180000,33714,3132,08-FEB-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
ALEXANDRA CENTRAL,321 Alexandra Road  #03-07 ,21,Strata,995000,47381,4402,08-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
THE PLAZA,7500A Beach Road  #02-303 ,40,Strata,700000,17500,1626,08-FEB-2013,Retail,99 Yrs From 03/09/1968,Resale,07,19,199591,Central Region,Kallang
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #01-39 ,41,Strata,1900000,46341,4305,08-FEB-2013,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
ALEXANDRA CENTRAL,321 Alexandra Road  #01-21 ,15,Strata,1259000,83933,7798,07-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #03-20 ,31,Strata,1418000,45742,4250,07-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-12 ,26,Strata,1483000,57038,5299,07-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-31 ,31,Strata,1735000,55968,5200,07-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
THE GOLDEN LANDMARK,390 Victoria Street  #03-03 ,33,Strata,600000,18182,1689,07-FEB-2013,Retail,99 Yrs From 30/04/1981,Resale,07,18,188061,Central Region,Rochor
ALEXANDRA CENTRAL,321 Alexandra Road  #03-08 ,21,Strata,995000,47381,4402,07-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #01-29 ,47,Strata,3440000,73191,6800,07-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-11 ,63,Strata,3323000,52746,4900,07-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
MAYSPRINGS,2 Petir Road  #01-16 ,44,Strata,750000,17045,1584,06-FEB-2013,Retail,99 Yrs From 01/12/1994,Resale,23,67,678265,West Region,Bukit Panjang
BYLANDS BUILDING,135 Middle Road  #02-13 ,13,Strata,225000,17308,1608,06-FEB-2013,Retail,99 Yrs From 02/05/1978,Resale,07,18,188975,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #06-53 ,22,Strata,1200000,54545,5067,05-FEB-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
THE GOLDEN LANDMARK,390 Victoria Street  #03-04 ,33,Strata,620000,18788,1745,05-FEB-2013,Retail,99 Yrs From 30/04/1981,Resale,07,18,188061,Central Region,Rochor
PEOPLE'S PARK COMPLEX,1 Park Road  #01-66 ,27,Strata,3200000,118519,11011,04-FEB-2013,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
ALEXANDRA CENTRAL,321 Alexandra Road  #02-04 ,21,Strata,1243000,59190,5499,04-FEB-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
SULTAN PLAZA,100 Jalan Sultan  #04-19 ,31,Strata,380000,12258,1139,01-FEB-2013,Retail,99 Yrs From 02/05/1978,Resale,07,19,199001,Central Region,Kallang
ORCHARD PLAZA,150 Orchard Road  #03-03 ,24,Strata,750000,31250,2903,01-FEB-2013,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
SIM LIM SQUARE,1 Rochor Canal Road  #06-64 ,35,Strata,2000000,57143,5309,01-FEB-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
ALEXANDRA CENTRAL,321 Alexandra Road  #03-09 ,21,Strata,995000,47381,4402,31-JAN-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #02-40 ,15,Strata,888000,59200,5500,31-JAN-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
SIM LIM SQUARE,1 Rochor Canal Road  #03-46 ,29,Strata,880000,30345,2819,31-JAN-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
ALEXANDRA CENTRAL,321 Alexandra Road  #02-39 ,15,Strata,888000,59200,5500,31-JAN-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
SIM LIM SQUARE,1 Rochor Canal Road  #04-79 ,25,Strata,1000000,40000,3716,30-JAN-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
ALEXANDRA CENTRAL,321 Alexandra Road  #01-20 ,15,Strata,1259000,83933,7798,30-JAN-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #03-28 ,15,Strata,710000,47333,4397,30-JAN-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
ALEXANDRA CENTRAL,321 Alexandra Road  #03-21 ,62,Strata,2336000,37677,3500,29-JAN-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
SIM LIM SQUARE,1 Rochor Canal Road  #05-71 ,47,Strata,2050000,43617,4052,29-JAN-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
ALEXANDRA CENTRAL,321 Alexandra Road  #02-43 ,40,Strata,2239000,55975,5200,29-JAN-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
HIGH STREET CENTRE,1 North Bridge Road  #02-17 ,35,Strata,550000,15714,1460,29-JAN-2013,Retail,99 Yrs From 02/06/1969,Resale,06,17,179094,Central Region,Downtown Core
ALEXANDRA CENTRAL,321 Alexandra Road  #03-02 ,23,Strata,1089000,47348,4399,29-JAN-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
FORTUNE CENTRE,190 Middle Road  #01-17 ,21,Strata,918000,43714,4061,29-JAN-2013,Retail,99 Yrs From 18/10/1980,Resale,07,18,188979,Central Region,Rochor
CUPPAGE PLAZA,5 Koek Road  #05-06 ,36,Strata,581157,16143,1500,28-JAN-2013,Retail,99 Yrs From 17/08/1979,Resale,09,22,228796,Central Region,Orchard
ALEXANDRA CENTRAL,321 Alexandra Road  #03-27 ,18,Strata,978308,54350,5049,28-JAN-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
CUPPAGE PLAZA,5 Koek Road  #05-05 ,34,Strata,548842,16142,1500,28-JAN-2013,Retail,99 Yrs From 17/08/1979,Resale,09,22,228796,Central Region,Orchard
ALEXANDRA CENTRAL,321 Alexandra Road  #01-10 ,41,Strata,2869000,69976,6501,28-JAN-2013,Retail,99 Yrs From 05/03/2012,New Sale,03,15,159971,Central Region,Bukit Merah
FU LU SHOU COMPLEX,149 Rochor Road  #02-03 ,40,Strata,1550000,38750,3600,24-JAN-2013,Retail,99 Yrs From 16/06/1980,Resale,07,18,188425,Central Region,Rochor
PARKLANE SHOPPING MALL,35 Selegie Road  #02-23 ,40,Strata,1095000,27375,2543,24-JAN-2013,Retail,99 Yrs From 01/12/1974,Resale,07,18,188307,Central Region,Rochor
SINGAPORE SHOPPING CENTRE,190 Clemenceau Avenue  #03-25 ,20,Strata,300000,15000,1394,23-JAN-2013,Retail,99 Yrs From 01/05/1948,Resale,09,23,239924,Central Region,Museum
BUKIT TIMAH PLAZA,1 Jalan Anak Bukit  #B2-08 ,62,Strata,2220000,35806,3327,23-JAN-2013,Retail,99 Yrs From 30/08/1976,Resale,21,58,588996,Central Region,Bukit Timah
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #01-01 ,41,Strata,2050000,50000,4645,22-JAN-2013,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
PARKLANE SHOPPING MALL,35 Selegie Road  #05-03 ,42,Strata,542056,12906,1199,21-JAN-2013,Retail,99 Yrs From 01/12/1974,Resale,07,18,188307,Central Region,Rochor
ORCHARD PLAZA,150 Orchard Road  #02-40 ,22,Strata,625000,28409,2639,21-JAN-2013,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
SIM LIM SQUARE,1 Rochor Canal Road  #02-26 ,38,Strata,870000,22895,2127,21-JAN-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
ORCHARD PLAZA,150 Orchard Road  #02-41 ,22,Strata,625000,28409,2639,21-JAN-2013,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
PARKLANE SHOPPING MALL,35 Selegie Road  #05-02 ,42,Strata,542056,12906,1199,21-JAN-2013,Retail,99 Yrs From 01/12/1974,Resale,07,18,188307,Central Region,Rochor
BUKIT TIMAH PLAZA,1 Jalan Anak Bukit  #B1-11 ,82,Strata,1700000,20732,1926,21-JAN-2013,Retail,99 Yrs From 30/08/1976,Resale,21,58,588996,Central Region,Bukit Timah
SULTAN PLAZA,100 Jalan Sultan  #03-51 ,37,Strata,418000,11297,1050,17-JAN-2013,Retail,99 Yrs From 02/05/1978,Resale,07,19,199001,Central Region,Kallang
PARKLANE SHOPPING MALL,35 Selegie Road  #01-31 ,56,Strata,1000000,17857,1659,16-JAN-2013,Retail,99 Yrs From 01/12/1974,Resale,07,18,188307,Central Region,Rochor
PARKLANE SHOPPING MALL,35 Selegie Road  #01-14 ,41,Strata,826000,20146,1872,15-JAN-2013,Retail,99 Yrs From 01/12/1974,Resale,07,18,188307,Central Region,Rochor
HIGH STREET CENTRE,1 North Bridge Road  #B1-55 ,30,Strata,430000,14333,1332,15-JAN-2013,Retail,99 Yrs From 02/06/1969,Resale,06,17,179094,Central Region,Downtown Core
PARKLANE SHOPPING MALL,35 Selegie Road  #01-25 ,41,Strata,826000,20146,1872,15-JAN-2013,Retail,99 Yrs From 01/12/1974,Resale,07,18,188307,Central Region,Rochor
BUKIT TIMAH PLAZA,1 Jalan Anak Bukit  #B1-31 ,38,Strata,1038000,27316,2538,11-JAN-2013,Retail,99 Yrs From 30/08/1976,Resale,21,58,588996,Central Region,Bukit Timah
EIGHT COURTYARDS,8 Canberra Drive  #01-10 ,83,Strata,1700000,20482,1903,10-JAN-2013,Retail,99 Yrs From 20/09/2010,New Sale,27,76,768141,North Region,Yishun
GOLDEN MILE COMPLEX,5001 Beach Road  #01-03 ,47,Strata,985000,20957,1947,10-JAN-2013,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
SIM LIM SQUARE,1 Rochor Canal Road  #02-81/63A ,45,Strata,3380000,75111,6978,10-JAN-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
BUKIT TIMAH PLAZA,1 Jalan Anak Bukit  #B1-14 ,19,Strata,610000,32105,2983,10-JAN-2013,Retail,99 Yrs From 30/08/1976,Resale,21,58,588996,Central Region,Bukit Timah
FORTUNE CENTRE,190 Middle Road  #02-30 ,39,Strata,740000,18974,1763,10-JAN-2013,Retail,99 Yrs From 18/10/1980,Resale,07,18,188979,Central Region,Rochor
BUKIT TIMAH PLAZA,1 Jalan Anak Bukit  #B1-12C ,17,Strata,550000,32353,3006,10-JAN-2013,Retail,99 Yrs From 30/08/1976,Resale,21,58,588996,Central Region,Bukit Timah
CUPPAGE PLAZA,5 Koek Road  #06-03 ,25,Strata,550000,22000,2044,09-JAN-2013,Retail,99 Yrs From 17/08/1979,Resale,09,22,228796,Central Region,Orchard
PARKLANE SHOPPING MALL,35 Selegie Road  #02-19 ,24,Strata,450000,18750,1742,08-JAN-2013,Retail,99 Yrs From 01/12/1974,Resale,07,18,188307,Central Region,Rochor
SULTAN PLAZA,100 Jalan Sultan  #02-11 ,83,Strata,1070000,12892,1198,07-JAN-2013,Retail,99 Yrs From 02/05/1978,Resale,07,19,199001,Central Region,Kallang
ORCHARD PLAZA,150 Orchard Road  #02-04 ,25,Strata,670000,26800,2490,06-JAN-2013,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
PEOPLE'S PARK COMPLEX,1 Park Road  #02-57 ,19,Strata,650000,34211,3178,04-JAN-2013,Retail,99 Yrs From 25/03/1968,Resale,01,05,059108,Central Region,Outram
THE PLAZA,7500A Beach Road  #01-339 ,27,Strata,510000,18889,1755,28-DEC-2012,Retail,99 Yrs From 03/09/1968,Resale,07,19,199591,Central Region,Kallang
SIM LIM SQUARE,1 Rochor Canal Road  #05-30/49 ,62,Strata,2445520,39444,3664,26-DEC-2012,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
BEAUTY WORLD CENTRE,144 Upper Bukit Timah Road  #01-34 ,26,Strata,630000,24231,2251,21-DEC-2012,Retail,99 Yrs From 18/09/1979,Resale,21,58,588177,Central Region,Bukit Timah
ORCHARD PLAZA,150 Orchard Road  #01-03 ,19,Strata,1410000,74211,6894,20-DEC-2012,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
ORCHARD PLAZA,150 Orchard Road  #01-04 ,14,Strata,1040000,74286,6901,20-DEC-2012,Retail,99 Yrs From 02/06/1977,Resale,09,23,238841,Central Region,Orchard
CONCORDE HOTEL AND SHOPPING MALL,100 Orchard Road  #02-70 ,147,Strata,4110000,27959,2597,19-DEC-2012,Retail,99 Yrs From 17/08/1979,Resale,09,23,238840,Central Region,Orchard
HIGH STREET CENTRE,1 North Bridge Road  #B1-58 ,30,Strata,355300,11843,1100,18-DEC-2012,Retail,99 Yrs From 02/06/1969,Resale,06,17,179094,Central Region,Downtown Core
GOLDEN MILE COMPLEX,5001 Beach Road  #03-63F ,16,Strata,218000,13625,1266,18-DEC-2012,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
PEOPLE'S PARK CENTRE,101 Upper Cross Street  #B1-17C ,35,Strata,1010000,28857,2681,18-DEC-2012,Retail,99 Yrs From 02/06/1970,Resale,01,05,058357,Central Region,Outram
SIM LIM SQUARE,1 Rochor Canal Road  #03-54 ,25,Strata,918000,36720,3411,17-DEC-2012,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
BUKIT TIMAH PLAZA,1 Jalan Anak Bukit  #B1-12B/12C/14 ,59,Strata,1450000,24576,2283,14-DEC-2012,Retail,99 Yrs From 30/08/1976,Resale,21,58,588996,Central Region,Bukit Timah
GOLDEN MILE TOWER,6001 Beach Road  #01-46 ,69,Strata,940000,13623,1266,13-DEC-2012,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
PEACE CENTRE/MANSIONS,1 Sophia Road  #02-10 ,35,Strata,600000,17143,1593,13-DEC-2012,Retail,99 Yrs From 02/06/1970,Resale,09,22,228149,Central Region,Rochor
BEAUTY WORLD CENTRE,144 Upper Bukit Timah Road  #03-10 ,20,Strata,585000,29250,2717,13-DEC-2012,Retail,99 Yrs From 18/09/1979,Resale,21,58,588177,Central Region,Bukit Timah
HIGH STREET CENTRE,1 North Bridge Road  #B1-59 ,30,Strata,355300,11843,1100,10-DEC-2012,Retail,99 Yrs From 02/06/1969,Resale,06,17,179094,Central Region,Downtown Core
CONCORDE HOTEL AND SHOPPING MALL,100 Orchard Road  #02-56 ,50,Strata,1620000,32400,3010,07-DEC-2012,Retail,99 Yrs From 17/08/1979,Resale,09,23,238840,Central Region,Orchard
GOLDEN MILE TOWER,6001 Beach Road  #B1-09 ,63,Strata,750000,11905,1106,07-DEC-2012,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
SHENTON HOUSE,3 Shenton Way  #01-03 ,75,Strata,2300000,30667,2849,07-DEC-2012,Retail,99 Yrs From 02/06/1969,Resale,01,06,068805,Central Region,Downtown Core
THE QUAYSIDE,60 Robertson Quay  #01-14 ,605,Strata,19626413,32440,3014,05-DEC-2012,Retail,99 Yrs From 03/02/1994,Resale,09,23,238252,Central Region,Singapore River
THE QUAYSIDE,60 Robertson Quay  #01-04 ,270,Strata,8761038,32448,3015,05-DEC-2012,Retail,99 Yrs From 03/02/1994,Resale,09,23,238252,Central Region,Singapore River
THE QUAYSIDE,60 Robertson Quay  #01-13 ,221,Strata,7169218,32440,3014,05-DEC-2012,Retail,99 Yrs From 03/02/1994,Resale,09,23,238252,Central Region,Singapore River
BUKIT TIMAH PLAZA,1 Jalan Anak Bukit  #01-11 ,48,Strata,1700000,35417,3290,30-NOV-2012,Retail,99 Yrs From 30/08/1976,Resale,21,58,588996,Central Region,Bukit Timah
THOMSON PLAZA,301 Upper Thomson Road  #01-92 ,22,Strata,300000,13636,1267,29-NOV-2012,Retail,99 Yrs From 15/10/1976,Resale,20,57,574408,Central Region,Bishan
THOMSON PLAZA,301 Upper Thomson Road  #01-91 ,22,Strata,300000,13636,1267,29-NOV-2012,Retail,99 Yrs From 15/10/1976,Resale,20,57,574408,Central Region,Bishan
